gt,eid,uid,cid0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,p4AzGC6CHFfWcDntVa1no878NPodqJ8M,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh,0,0,0,0,7,0,23,1,0,52,0,5,5,0,0,0,0,14,0,0,5,46,0,0,0,0,0,53,0,0
0,nknXXbQsC6Q6nMDyRKc0MDJZg6KtAXBE,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh,0,150,10,0,8,48,0,0,0,0,0,0,127,5,0,38,50,0,0,4,0,0,33,0,0,0,6,0,0,0
1,b7iHU4MyFay7RdfRxjuccQiGx3YqLU0d,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,jqecaH5YIHCx2B9guT76lSAP9OkjCfQf,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,0,0,0,0,0,0,0,0,65,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,19
1,GDyZ2LKwtCChKfTbObuzefDdka9nIeiE,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,qVjqisa3Rfdez4NLZPFka4ZFa4kMltYV,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,qVjqisa3Rfdez4NLZPFka4ZFa4kMltYV,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,1,0,0,0,0,32,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,B7HF5WMFjeMRMEhC5UV8pFBXujDo8OBv,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,0,0,0,0,104,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
1,GDyZ2LKwtCChKfTbObuzefDdka9nIeiE,gvEwgd64UX4t3K7ftZwXiMkFuxFUAqQE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,GDyZ2LKwtCChKfTbObuzefDdka9nIeiE,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,NaaGrwKkzTe8mxjFfZubfVE2UsUe3PVV,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,0,0,0,0,0,0,59,0,0,0,42,0,0,8,43,0,0,0,73,57,0,0,0,0,0,0,0,0,8,0
1,U8CJ4eMAocRPzH9a3a2MJhXfikEQ51WM,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,KKGY1xUUxKUn4nPRs2VmwvVd6JuyBBfA,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,U8CJ4eMAocRPzH9a3a2MJhXfikEQ51WM,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8xe55v4hJPUrl0YZIl8G73vP4j2l4PsW,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,27,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,24,0,0,0,0,0
1,PqLnOjm8gCkS4EhgcnGtGCfdwzyBuNjz,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,R1bfqlvUjILAm36F6YDnQ5jfUCJCxzUG,HbeAZjZFFQUe90oTP0RRO0PEtRAqU3kK,0,0,0,0,3,11,0,0,0,0,2,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,15
1,fKyLZWNKQ5Om1VrJnO3Obbp2S0gTz8OH,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,5,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,D1fgtFfIsG1EcZQzDGeiCx6sI7k5ShWV,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,0,0,0,0,0,0,0,0,28,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,rYSxun4NgQnH8EYwHicH82Z91cblITe8,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,HYCkyEJhW9QtzilmanJKsxRLSBi9UGoV,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,tqHpTFukUH3HR7PqUYeCqyWib5hVMYPn,HbeAZjZFFQUe90oTP0RRO0PEtRAqU3kK,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,RtEFZWMpyIRlgcponU0BmtpKa8uVqiIS,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI,0,0,0,33,0,176,0,0,157,240,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,HYCkyEJhW9QtzilmanJKsxRLSBi9UGoV,WM572q68zD5VW8pcvVTc1RhhFUq3iRFN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,HYCkyEJhW9QtzilmanJKsxRLSBi9UGoV,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,rYSxun4NgQnH8EYwHicH82Z91cblITe8,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,HYCkyEJhW9QtzilmanJKsxRLSBi9UGoV,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ZPpvFNa5tc55neSCdQz9HmZ3jjfjeZwb,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,129,28,37,151,7,12,2,0,0
1,D1fgtFfIsG1EcZQzDGeiCx6sI7k5ShWV,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,fz08zg5tCFk1yaWqmsmQ2olnpgSXY2MD,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1,0,0,0,0,0,0,0,3,0,0,9,0,4,3,0,0,0,0,0,0,70,0,0,0,0,0,0,24,0,0
0,cd5GtUhUnzyOzoyRaUudZZpk7s0Fqqr1,3cnZpv6ReApmCaZyaQwi2izDZxVRdC01,0,0,3,20,77,0,115,10,54,22,0,2,0,0,0,0,0,9,36,22,36,121,96,0,0,75,0,108,95,0
0,Km3IX0L3OZADSpnXU3tgLmBjn4mYhfRJ,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0,0,0,0,0,0,0,57,50,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,49,0,0,0,0
1,tqHpTFukUH3HR7PqUYeCqyWib5hVMYPn,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4X9IUhsSl9QYMaXC3rAHVxM8DzLznFlk,HbeAZjZFFQUe90oTP0RRO0PEtRAqU3kK,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,82UlWF6Fm1gkNum7nNbVw0yOV1BUdNoS,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI,20,11,119,29,12,12,0,0,0,18,0,0,31,0,5,0,10,0,0,0,421,0,0,0,0,0,4,584,1,0
1,WeFVkkJO52wtRMBMdihRXPPKstU7E9sn,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3KDcn3HvW3CpzWtc78PKWcm3CxgBERCi,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1,0,0,0,0,0,64,97,20,0,4,0,8,1,4,0,0,0,0,29,23,0,34,0,0,0,0,0,34,0,0
1,X1d7dWPBhYh6Lhk76Uz8Dmi119bFtTFj,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,82UlWF6Fm1gkNum7nNbVw0yOV1BUdNoS,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt,10,0,0,0,0,8,0,3,0,4,0,0,0,97,0,0,0,0,0,18,40,1,0,4,0,5,0,0,10,0
1,7KNecsubFdywoFPLyTu2kgv5VbQekjao,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,1,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2gXHY5qLgY96Nt3kImmboPawcy43EQXt,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7KNecsubFdywoFPLyTu2kgv5VbQekjao,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Om7TmUpRVXmKCq1XRkQCdyE9M7r8n9tE,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,4,0,0,0,0,0,0,0,0,0
1,pPpyZpCndPvCUqSYWY13yKivGYGNWTDN,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,39,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,d5vEPGMQpclqKIEDLMbL4Wu2n4MXdvWI,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,7,0,3,0,0,3,0
0,ESIDCh7JUpjIHOXvPcQBcrSs3Att83qK,X78EhlW2JxwO1I6S3U4yZVwkEQpKXLOj,0,91,0,0,24,0,6,0,0,49,0,0,0,0,0,48,1,0,0,15,0,0,0,0,0,0,0,14,0,0
0,Sz8jNgPmKJ1IbqEEVQqTtQlVUDGarqh2,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0,14,0,4,0,37,0,8,5,0,0,0,0,20,0,0,0,0,0,0,0,9,0,0,0,0,0,7,0,0
0,5kqorcxIJejDFcc1de7q3uie94xFSgMJ,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,46,89,18,70,0,69,18,16,8,25,74,19,41,0,0,0,53,0,0,29,51,0,0,6,16,0,0,0,0,0
0,ESIDCh7JUpjIHOXvPcQBcrSs3Att83qK,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh,0,132,0,0,5,0,0,0,0,103,4,0,3,1,0,93,0,9,13,21,7,3,80,0,0,0,0,10,5,0
1,tLAxgBhXx0zpE8fWNnwggaJx5LeHI2h1,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,0,113,0,0,0,0,0,101,106,0,0,0,0,0,0,0,0,4,0,0,0,0,123,0,0,0,0,0,0,0
0,HnptwVrdWLkMWuHezQcYS6A0pyVov5BG,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0,0,0,68,16,0,0,5,64,0,21,0,9,0,0,0,0,0,10,0,0,0,70,0,0,0,0,0,0,0
1,iaQRTJLeVEC9Ev7g6g56AZJi0Wi6RYGI,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,G5viWFw6vjc0kZ7aRbev4NG1fp3ajLxi,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0,0,0,0,0,11,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5ObfmFiTeuGjRWtYuJy4iGiMBZ3jgU0e,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,19,0,0,0,0,5,0,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,CWDKRVVm01sfgssULmzIPwx9dbULLbqB,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0,161,0,0,0,4,0,0,0,0,119,14,0,0,12,146,0,0,0,0,0,1,0,0,0,0,0,320,0,11
1,FWBo1Ve6aUEc5FnBNwSlwL8Ejasy32Ah,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,0,0,0,125,0,29,0,7,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
1,cW0TF0QgesgeR4yvyFNeSG2Tsy7pGtpm,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0,0,43,13,0,6,0,0,0,0,12,149,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,rM6lHK7hiIUNX1NSrJxSbqLCGaqN5u1S,3cnZpv6ReApmCaZyaQwi2izDZxVRdC01,0,0,0,70,0,0,0,0,3,0,0,0,95,0,23,0,0,28,0,27,131,59,0,0,18,0,0,0,6,0
1,R1HUYKiAsnocKNZYZUSZ5eJyqtWZod4b,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,0,0,0,0,0,0,37,0,0,0,0,0,0,1,11,0,84,6,0,0,0,0,0,0,0,0,0,0,0,0
1,XBW4f5ye6t5F4qlTLFhiKmaNu9ENiYzL,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,yacbP6H5lNT0XBChk6hsU5D0uBpTnswi,X78EhlW2JxwO1I6S3U4yZVwkEQpKXLOj,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,i0fDVMuQf77NldiQoOdqgqdwjrlBTSfd,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,0,0,8,0,0,10,21,3,14,0,12,6,0,0,0,3,0,0,4,0,3,0,41,8,0,0,0,0,0,0
0,NV47v0F18rYYFv4FHq3IHEYEG8tKbLgx,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,0,43,62,34,0,0,0,0,0,0,0
1,1zcBOliKKVXK419jHsqjZGpz654bIAn5,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,PLUBcpNUCnOuY1RjA1BNaYFkUPkQ3RSA,X78EhlW2JxwO1I6S3U4yZVwkEQpKXLOj,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,mN4qYBgpy4Qxh2rSlBkY5ZDyLEZtAHu9,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,0,29,0,17,45,103,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,KkeLwwXyUiCfeVvKPcarXSSK8DrECkDe,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI,18,128,53,10,34,0,83,1,61,7,67,7,2,2,12,0,0,0,0,0,0,0,8,0,6,57,22,117,5,1
1,mN4qYBgpy4Qxh2rSlBkY5ZDyLEZtAHu9,HbeAZjZFFQUe90oTP0RRO0PEtRAqU3kK,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,xmxUJ2HBbiH0QsGTDwmBpIEEkQm1E6nk,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI,12,0,33,0,0,0,1,19,43,0,0,0,0,5,34,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,qXE8lsczz46VcSqxKdxLlIZNzChQNDah,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,0,0,0,0,0,3,18,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,fG7nauhHd6Hp0Y6uPPSQifF45RcZ5wiO,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0,0,0,32,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1,beIRBTeEFNgjhpaqNphCxGiIkfZWubZx,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,beIRBTeEFNgjhpaqNphCxGiIkfZWubZx,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,NY2WSYnCvL3XItpAceOEnMwcglJDztP3,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,g3902agYIRHzac78MKVZlvljLMXXNpQ7,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt,1,75,6,0,0,7,0,36,39,0,0,0,3,14,13,10,35,93,9,0,0,23,46,11,0,14,0,0,0,0
0,mDEirND7nLzt2vy8e34SZhdfEbglxCWs,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0,96,0,0,0,0,0,45,33,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0
1,NY2WSYnCvL3XItpAceOEnMwcglJDztP3,HbeAZjZFFQUe90oTP0RRO0PEtRAqU3kK,0,0,0,35,49,0,0,0,0,0,37,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,GFJdpjTPJdqipKQmmSZaQeNLWseuHdWC,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,nBVpguvJeCUz3AWDoX9CCNT2qyeZb33T,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,0,5,199,0,2,0,0,0,5,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,47,0,0,0,0
1,n4cJEUTWqAxTpul10x8ZDTmIRIbytL0a,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt,1,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,tfkukKUMRkePYIfP864uQoXVHWicLcZ3,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0,0,0,0,36,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,tfkukKUMRkePYIfP864uQoXVHWicLcZ3,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI,0,0,0,0,0,0,0,0,0,0,0,0,0,143,84,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
0,qiPgVnk4J2KtMigrE44RvNt4xKpRJnr3,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,0,0,0,0,46,0,0,0,11,0,0,0,0,0,0,0,15,0,0,25,75,0,2,0,3,3,32,0,6,18
0,WbPhqfwmFYggW432ooC1iHmgUJBCP9Le,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,16,57,80,121,173,5,21,79,37,17,0,0,0,9,2,304,136,2,10,8,2,75,5,15,25,176,4,6,118,67
0,HupyfypsFpeLHxjzaZmNajGtUbTTe8qu,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,0,44,0,25,61,4,0,0,0,0,0,0,0,0,0,20,62,31,4,3,0,3,9,0,3,0,2,90,7,1
0,u3iTsADy3VjWLwiWIPabdGKGPi8ZLAbJ,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,0,0,0,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,20,22,2,0,8,9,9,6,10,20,26,4
1,BT009ODGfDODlb83ex0mdigBVkGlIuJT,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,0,0,0,0,16,10,50,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,29FuwqBM9NfSWGkyXxZzrOCmx4AYpimY,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,tqHpTFukUH3HR7PqUYeCqyWib5hVMYPn,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1,0,0,0,0,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,JcocKAtlN5pNw3B6wmg6BZFKdvxcJRHw,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt,0,0,0,0,0,0,0,25,12,13,0,25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,zNxhmmLWnSaIABuhKypYetmsDg2VcOK8,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0,0,0,7,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,na1nn5UiTLqwc4QuFzUQCajZnMiZo4DY,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,5,0,0,0,15,0,6,0,0,0,0
0,aSlIMkfly6xTMJCGTWDQcnFZjajcWM6y,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,0,0,25,8,3,0,0,0,0,0,9,4,8,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0
1,u3OOuCCSd3c1lnqEBHNhDRen9IGxJ9ah,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,JEN4WynRSjjopKMy2Js59NO1xNxp6BwU,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh,9,0,0,0,0,0,0,16,101,74,0,0,52,138,0,0,0,0,9,0,0,5,0,7,16,4,25,74,0,0
0,iIwpETh60BkJfJQJqvWucH2tzh64j0U3,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd,22,20,0,0,0,0,0,0,0,0,7,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
1,xUhlEf59iC6mMv6yedIxU4966F82Hxfi,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,0,0,0,0,0,0,18,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,KWdhtnEkrke9rgi3l1csNclNjZVhn1s4,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd,43,5,10,0,0,0,0,5,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Jag1EXQWfAuTRiCgcVLyhRRkdOL9RtSD,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,0,1,0,0,0,0,9,42,107,6,0,0,0,0,0,16,34,0,0,0,0,0,0,9,0,0,0,0,3,0
1,CQQHZVTg11Q29ZpbkjEKlKziDTQM27vd,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,UhAoKeGtRBe20qoQWLkOkaHzAGsOnJHm,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd,13,48,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,vIBcYbs1BLdmaaP30fcE2FS7kB7v7QRn,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,0,0,0,0,0,13,0,0,0,0,8,9,0,0,4,0,0,0,0,8,0,0,0,0,0,0,4,13,0,0
1,vIBcYbs1BLdmaaP30fcE2FS7kB7v7QRn,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,0,0,14,0,0,0,0,12,2,4,0,4,0,0,0,4,0,0,0,0,0,0,0,3,1,0,5,0,0,0
0,reFi4ouEXuBPH6oJTwRm8NQ7OLxJRNqr,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,10,32,0,0,10,25,17,7,6,13,0,9,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
0,DpqUZKEZpIFvZzvEXk8oaJMRAbEfypNN,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt,0,0,0,0,0,0,0,0,70,8,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,9PS6Icub6VXkyVUcoskrzajETE7Qoarh,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,69,0,4,0,9,0,0,0,0,0,35,0,0,0,0,0,0,45,0,0,0,1,0,0,0,0,0,0,0,69
1,Q1uk620OHKYXIhnghhFyWrclm7HsghHB,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,v8LMYVLwPr9vxTUS9uKrVm5BCCDTXzwM,3cnZpv6ReApmCaZyaQwi2izDZxVRdC01,0,0,0,0,0,0,0,0,0,0,127,114,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,zR0g30ZkYOewZ1v3KIazUaOUmioWWitt,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,125,73,52,26,22,0,99,26,0,25,3,0,25,16
0,pplAmbuLk2c8g7K4eYBlhKFfYSpZgbNo,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,16,25,11,7,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,mtYhUCuiqvMc7E9n6ZRYWej43jynHbMu,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,0,0,0,0,0,29,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
